Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
TFTV_TIP_TACTICAL_7,Text,,"If you are looking for a challenge, check the Make Pandorans Stronger option at the start of the game. If you are still finding everything too easy, try the ELDRITCH difficulty. Report if you survive, would you kindly. ",,"Si vous cherchez un défi, activez l’option “Rendre les Pandoriens plus forts” au début du jeu. Si vous trouvez encore tout trop facile, essayez la difficulté ETERMES. Faites un rapport si vous survivez, s’il vous plaît.","Wenn du eine Herausforderung suchst, aktiviere zu Spielbeginn die Einstellung „stärkere Pandoraner“. Wenn dir dann immer noch alles zu leicht ist, probier den Schwierigkeitsgrad ETERMES. Gib uns bitte Bescheid, falls du überlebst.",,,"Если вы хотите больше сложностей, включите опцию ОПАСНЫЕ ПАНДОРАНЫ в начале игры. Если вам все еще кажется, что играть слишком легко, попробуйте сложность ПОЛНОЕ БЕЗУМИЕ. Сообщите нам, если вы выжили, пожалуйста :)",,
TFTV_TIP_TACTICAL_8,Text,,"If you are finding the game too hard, try playing on Story Mode or Rookie. You can also choose a different difficulty setting for the Tactical portion of the game. You can do so either on starting a new game or in the mod config.",,"Si vous trouvez le jeu trop difficile, essayez de jouer en Mode Histoire ou en Bleu. Vous pouvez également choisir un niveau de difficulté différent pour la partie Tactique du jeu, soit en commençant une nouvelle partie, soit dans la configuration du mod.","Wenn dir das Spiel zu schwer ist, versuch „Erzählung“ oder „Grünschnabel“. Du kannst außerdem einen anderen Schwierigkeitsgrad für den taktischen Teil des Spiels wählen – entweder beim Start eines neuen Spiels oder in der Mod-Konfiguration.",,,"Если игра кажется вам слишком тяжелой, попробуйте сыграть на сложности КАК КНИЖКУ ПРОЧИТАТЬ или НОВИЧОК. Вы также можете выбрать другую настройку сложности для Тактического (боевого) режима игры. Это можно сделать либо при начале новой игры, либо в конфигурации мода - кликом на название нашего мода в списке модов.",,
TFTV_TIP_TACTICAL_9,Text,,"If you run into any Error Messages or other bugs, please report them in our #bug-reporting channel at the Terror from the Void Discord server.",,"« Si vous rencontrez des messages d’erreur ou d’autres bugs, merci de les signaler dans notre canal #bug-reporting sur le serveur Discord Terror from the Void.","Wenn du auf Fehlermeldungen oder andere Bugs stößt, melde diese bitte in unserem Channel #bug-reporting auf dem „Terror from the Void“-Discord-Server.",,,"Если вы столкнулись с какими-либо сообщениями об ошибках или другими багами, пожалуйста, сообщите о них в нашем канале #bug-reporting на сервере «Terror from the Void» в Discord.",,
TFTV_TIP_TACTICAL_10,Text,,Smart adversaries will realize fast that they are attacking a decoy.,,Les adversaires intelligents se rendront rapidement compte qu’ils attaquent un leurre.,"Clevere Gegner merken schnell, dass sie eine Attrappe angreifen.",,,"Умные противники быстро поймут, что атакуют приманку.",,
TFTV_TIP_GEOSCAPE_20,Text,,The volume of Pandorans that a craft is able to extract is equal to its carrying capacity when equipped with a passenger module.,,Le volume de Pandoriens qu’un appareil peut extraire est égal à sa capacité de transport lorsqu’il est équipé d’un module passager.,"Die Anzahl der Pandoraner, die ein Fluggerät zur Gefangennahme bergen kann, entspricht seiner Transportkapazität, wenn es mit einem Transportmodul ausgestattet ist.",,,"Объем Пандоранов, который может вместить самолет, равен его грузоподъемности, при условии оснащения пассажирским модулем.",,
TFTV_TIP_GEOSCAPE_21,Text,,Only one aircraft can be used for extracting paralyzed Pandorans for capture. The game will automatically pick the one with the largest capture capacity.,,Un seul appareil peut être utilisé pour extraire des Pandoriens paralysés en vue de les capturer. Le jeu sélectionnera automatiquement celui ayant la plus grande capacité de capture.,Nur ein einziges Fluggerät kann zur Bergung gelähmter Pandoraner zur Gefangennahme eingesetzt werden. Das Spiel wählt automatisch das Fluggerät mit der größten Eindämmungskapazität aus.,,,Только один самолет может быть использован для перевозки захваченных парализованных Пандоранов. Игра автоматически выберет самолет с наибольшей вместимостью.,,
TFTV_TIP_GEOSCAPE_22,Text,,If you have built a Containment Facility the game will automatically try to extract the most valuable of the paralyzed Pandorans at the end of a successful mission.,,"Si vous avez construit une Installation de Contention, le jeu tentera automatiquement d’extraire les Pandoriens paralysés les plus précieux à la fin d’une mission réussie.","Wenn du eine Eindämmungsanlage errichtet hast, versucht das Spiel am Ende einer erfolgreichen Mission automatisch, die wertvollsten der gelähmten Pandoraner zu bergen.",,,"Если вы построили Изолятор, то в конце успешной миссии игра автоматически попытается загрузить в самолет самого ценного из парализованных Пандоранов.",,
TFTV_TIP_GEOSCAPE_23,Text,,"If you want to ensure that a lower value Pandoran gets captured, click on the fully paralyzed Pandoran and choose that option in the dropdown menu. Do the same to remove the mark.",,"Si vous voulez vous assurer qu’un Pandorien de moindre valeur soit capturé, cliquez sur le Pandorien entièrement paralysé et choisissez cette option dans le menu déroulant. Faites de même pour retirer la sélection.","Um die Gefangennahme eines weniger wertvollen Pandoraners zu garantieren, klicke auf das vollständig gelähmte Ziel und wähle die Option im Dropdown-Menü. Gehe genauso vor, um die Markierung wieder zu entfernen.",,,"Если вы хотите, чтобы в плен попал Пандоран с меньшей стоимостью, щелкните по полностью парализованному Пандорану правой кнопкой мыши и выберите этот вариант в контекстном меню. Сделайте то же самое, чтобы снять метку погрузки.",,
TFTV_TIP_GEOSCAPE_24,Text,,Scyllas are big! You will need a special module to capture them.,,Les Scyllas sont énormes ! Vous aurez besoin d’un module spécial pour les capturer.,"Scyllas sind riesig! Du brauchst ein spezielles Modul, um sie gefangen zu nehmen.",,,Сциллы очень большие! Для их перевозки вам понадобится специальный модуль.,,
TFTV_TIP_GEOSCAPE_25,Text,,"If you have a Mutation Lab, captured Pandorans will generate Mutagens every hour. Each Mutation Lab can generate up to 50 Mutagens per day.",,"Si vous possédez un Laboratoire de Mutations, les Pandoriens capturés produiront des Mutagènes toutes les heures. Chaque Laboratoire de Mutations peut générer jusqu’à 50 Mutagènes par jour.","Besitzt du ein Mutationslabor, produzieren gefangene Pandoraner stündlich Mutagene. Jedes Mutationslabor kann bis zu 50 Mutagene pro Tag erzeugen.",,,"Если у вас построена «Лаборатория Мутаций», из захваченных Пандоранов будут добываться мутагены каждый час. Каждая «Лаборатория Мутаций» может добыть до 50 мутагенов в день.",,
TFTV_TIP_GEOSCAPE_26,Text,,"If you have a Food Production facility you can process captured Pandorans, turning them into food. Each of these facilities can process 50 units of Pandoran meat per day.",,"Si vous possédez une installation de Production Alimentaire, vous pouvez transformer les Pandoriens capturés en nourriture. Chacune de ces installations peut traiter 50 unités de viande pandorienne par jour.","Ist eine Nahrungsproduktion vorhanden, können gefangene Pandoraner zu Nahrung verarbeitet werden. Jede dieser Anlagen verarbeitet täglich 50 Einheiten Pandoranerfleisch.",,,"Если у вас построен «Пищевой Комбинат», вы можете перерабатывать захваченных Пандоранов, превращая их в еду. Каждый из этих комбинатов может перерабатывать до 50 единиц Пандоранского мяса в день.",,
TFTV_TIP_GEOSCAPE_27,Text,,Do you recall the legend of Fort Bacon?,,Te souviens‑tu de la légende du Fort Bacon ?,Erinnerst du dich an die Legende von Fort Bacon?,,,"Помните ли вы легенду о Форте «Бекон»? Это небылица, миф о пост-апокалипсисе, распространенный среди наших солдат. В ней рассказывается об убежище, где люди нашли способ безопасно есть Пандоранов... которые, если верить сообщениям, и в самом деле имеют вкус бекона.",,
TFTV_TIP_GEOSCAPE_28,Text,,Containment facilities housing captured Pandoran life forms are perfectly secure. You have absolutely nothing to worry about.,,Les installations de contention abritant des formes de vie pandoriennes capturées sont parfaitement sécurisées. Vous n’avez absolument rien à craindre.,"Eindämmungsanlagen, die gefangene pandoranische Lebensformen beherbergen, sind vollkommen sicher. Du hast absolut nichts zu befürchten.",,,"Изоляторы, в которых содержатся захваченные Пандоранские формы жизни, абсолютно надежны. Вам совершенно не о чем беспокоиться!",,
TFTV_TIP_GEOSCAPE_29,Text,,Project Cornucopia is made of fishpeople! It’s made of fishpeople!,,Le Projet Cornucopia est peuplé d'Homme‑poissons ! Il est peuplé d'Homme‑poissons !,Projekt Cornucopia besteht aus Fischmenschen! Es besteht aus Fischmenschen!,,,Проект «Рог изобилия» сделан из рыболюдей! Из рыбо-людей!,,
TFTV_TIP_GEOSCAPE_30,Text,,There are no known health risks associated with consuming nutrients derived from our autonomous Food Production facilities.,,Aucun risque sanitaire n’a été identifié concernant la consommation de nutriments provenant de nos installations autonomes de Production Alimentaire.,Der Verzehr von Nährstoffen aus unserer autonomen Nahrungsproduktion ist mit keinerlei bekannten Gesundheitsrisiken verbunden.,,,"Не существует никаких известных рисков для здоровья, связанных с потреблением питательных веществ, полученных на наших автономных «Пищевых Комбинатах».",,
TFTV_TIP_GEOSCAPE_31,Text,,"If your system, or you, are struggling with the Mist from the More Mist Void Omen, you can turn it off in the Mod settings.",,"Si votre système, ou vous-même, êtes gêné par la Brume liée à l'Influence du Néant « Plus de Brume », vous pouvez la désactiver dans les paramètres du mod.","Sollte der zusätzliche Nebel die Systemleistung beeinträchtigen oder dich stören, kannst du SPIELE MIT MEHR NEBEL „OMEN DER LEERE“ in den Mod-Einstellungen deaktivieren.",,,"Если ваш компьютер или вы сами испытываете трудности с Туманом от Знамения Пустоты «БОЛЬШЕ ТУМАНА», вы можете отключить его в настройках мода.",,
TFTV_TIP_GEOSCAPE_32,Text,,"If the Limited Deployment Void Omen is too much for you, you can turn it off on new game start or in Mod settings.",,"Si l'Influence du Néant « Déploiement Limité » est trop contraignant, vous pouvez le désactiver au début d’une nouvelle partie ou dans les paramètres du mod.","Wenn dich das EINSATZTEAMLIMIT BEI „OMEN DER LEERE“ zu stark einschränkt, deaktiviere es einfach beim Spielstart oder in den Einstellungen.",,,"Если уменьшение отряда на 2 в тактических миссиях при Знамении Пустоты «-2 БОЙЦА В ОТРЯДЕ» вам не очень нравится, вы можете отключить его при новом прохождении игры или в настройках мода.",,
TFTV_TIP_GEOSCAPE_33,Text,,You don't need an aircraft at the Bazaar to buy things! We deliver!,,Vous n’avez pas besoin d’un appareil au Bazar pour acheter des objets ! Nous livrons !,Zum Einkaufen auf dem Basar brauchst du kein eigenes Fluggerät. Wir liefern!,,,"Чтобы купить что-то на Рынке, вам не нужен самолет! Используйте доставку!",,
TFTV_TIP_GEOSCAPE_34,Text,,Mercenaries refuse to be augmented or mutated.,,Les mercenaires refusent toute augmentation ou mutation.,"Söldner weigern sich, augmentiert oder mutiert zu werden.",,,Наемники будут отказываться от аугментаций и мутаций.,,
KEY_TACTICAL_LOADING_TIP_4_TFTV,Text,,The Berserker's Dash ability allows a soldier to move up to half its movement range for 1 Action Point.,,La capacité Charge du Berserker permet à une unité de se déplacer jusqu’à la moitié de sa portée de mouvement pour 1 point d’action.,"Die Fähigkeit „Sprint“ erlaubt es einer Einheit, sich für 1 Aktionspunkt bis zur Hälfte ihrer Bewegungsreichweite zu bewegen.",,,Способность Берсерка «Рывок» позволяет бойцу переместиться на половину своей дальности передвижения за 1 Очко Действий.,,
KEY_DAMAGE_TYPE_ACID_DESC,Text,,"ACID damage sticks to individual body parts - each turn it applies damage to armor first (ignoring temporary armor granted by Electric Reinforcement and similar), then body. Electronic body parts are disabled if their HP are reduced by Acid. Acid Resistance reduces damage from Acid to body parts by 50%. Acid levels reduce by 10 each turn. ",,"Les dégâts d’ACIDE s’appliquent aux parties du corps individuellement : à chaque tour, ils touchent d’abord l’armure (en ignorant l’armure temporaire conférée par Renforcement Électrique et autres effets similaires), puis le corps. Les modules cybernétiques sont désactivées si leurs PV sont réduits par l’Acide. La Résistance à l’Acide réduit de 50 % les dégâts d’Acide subis par les parties du corps. Le niveau d’Acide diminue de 10 à chaque tour.","Säureschaden haftet an einzelnen Körperteilen.Zu Beginn jedes Zuges wird zuerst die Rüstung beschädigt (wobei temporäre Rüstung durch elektrische Verstärkung und Ähnliches ignoriert wird), dann das Körperteil. Elektronische Körperteile werden deaktiviert, wenn ihre Trefferpunkte durch Säure reduziert werden. Säureresistenz verringert den Säureschaden an Körperteilen um 50%. Der Säurewert sinkt pro Zug um 10.",,,"Кислотный урон распространяется на отдельные части тела - каждый ход он наносит урон сначала броне (игнорируя временную броню, получаемую, например, от специальных способностей бойцов), затем телу. Электронные части тела выходят из строя, если их хиты съедены кислотой. Устойчивость к кислоте снижает урон от кислоты для частей тела на 50%. Уровень кислоты уменьшается на 10 каждый ход.",,
KEY_ACID_RESISTANCE_DESCRIPTION,Text,,Reduces damage from Acid to body parts by 50%.,,Réduit de 50 % les dégâts d’Acide subis par les parties du corps.,Reduziert Säureschäden an Körperteilen um 50%.,,,Снижает урон от кислоты по частям тела на 50%.,,
KEY_TACTICAL_LOADING_TIP_28,Text,,"Acid damage attached to body parts will damage armor first (ignoring temporary armor granted by Electric Reinforcement and similar), and then body parts. Electronic body parts are disabled if their HP are reduced by Acid. Acid Resistance reduces damage from Acid to body parts by 50%. Remaining acid levels decrease by 10 each turn.",,"Les dégâts d’Acide appliqués aux parties du corps touchent d’abord l’armure (en ignorant l’armure temporaire conférée par Renforcement Électrique et effets similaires), puis les parties du corps. Les modules cybernétiques sont désactivées si leurs PV sont réduits par l’Acide. La Résistance à l’Acide réduit de 50 % les dégâts d’Acide subis par les parties du corps. Les niveaux d’Acide restants diminuent de 10 à chaque tour.","Säureschaden an Körperteilen schädigt zuerst die Rüstung (wobei temporäre Rüstung durch elektrische Verstärkung und Ähnliches ignoriert wird) und anschließend die Körperteile. Elektronische Körperteile werden deaktiviert, sobald ihre Trefferpunkte durch Säure reduziert werden. Säureresistenz verringert den Säureschaden an Körperteilen um 50%. Der verbleibende Säurewert sinkt jede Runde um 10.",,,"Кислотный урон, нанесенный частям тела, сначала повреждает броню (игнорируя временную броню, получаемую, например, от специальных способностей бойцов), а затем части тела. Электронные части тела выходят из строя, если их хиты съедаются кислотой. Устойчивость к кислоте снижает урон от кислоты для частей тела на 50%. Оставшийся уровень кислоты уменьшается на 10 каждый ход.",,
KEY_TACTICAL_LOADING_TIP_26,Text,,"Poison will inflict damage and reduce WP at the start of the turn, and then the poison value will decrease, and inflict less damage on the next turn, until no poison is left. A poisoned character has a 50% penalty to aim.",,"Le Poison inflige des dégâts et réduit la Volonté au début du tour, puis sa valeur diminue et inflige moins de dégâts au tour suivant, jusqu’à disparition complète du poison. Un personnage empoisonné subit une pénalité de 50 % à la précision.","Gift verursacht zu Beginn des Zuges Schaden und reduziert die Willenskraft (WP). Anschließend nimmt der Giftwert ab und der verursachte Schaden verringert sich in der nächsten Runde, bis kein Gift mehr vorhanden ist. Ein vergifteter Charakter hat einen Malus von 50% auf seine Zielgenauigkeit.",,,"Яд наносит урон и снижает Очки Воли в начале хода, а затем сила яда уменьшается и он наносит меньше урона на следующем ходу, и так, пока не пропадает совсем. Отравленный персонаж имеет штраф 50% к точности стрельбы.",,
KEY_GEOSCAPE_LOADING_TIP_9,Text,,"Most of the interesting technology is possessed by the factions - to get access to it, you can 1) ally with them, 2) steal it from them, 3) reverse engineer their items to get access to the underlying technology, or 4) buy it in the Marketplace.",,"La plupart des technologies intéressantes sont détenues par les factions : pour y accéder, vous pouvez 1) vous allier à elles, 2) les leur voler, 3) rétro‑ingénierie leurs objets pour étudier la technologie sous-jacente, ou 4) les acheter dans le Marché.","Die fortschrittlichsten Technologien sind im Besitz der Fraktionen. Sichere sie dir durch Bündnisse, Diebstahl, Rückwärtsanalyse oder Käufe auf dem <b>Basar</b>.",,,"Большинство интересных технологий принадлежит фракциям - чтобы получить к ним доступ, вы можете 
1) заключить с ними союз,
2) украсть их у них,
3) провести реверс-инжиниринг их предметов, чтобы получить доступ к соответствующей технологии,
4) купить их на Рынке.",,
KEY_TACTICAL_LOADING_TIP_1,Text,,"Mindfraggers can take control of your soldiers. A risky way to remove them is to aim at the victim’s head. Handguns work best. If you are playing with Stronger Pandorans option on, removing the Mindfragger by any means other than using the Technician Arms will cause it to explode, dealing a small amount of Acid damage.",,"Les Corrupteurs peuvent prendre le contrôle de vos agents. Une façon risquée de les libérer consiste à viser la tête de la victime. Les pistolets sont les plus efficaces. Si vous jouez avec l’option « Pandoriens plus forts », éliminer un Corrupteur par tout autre moyen que l’utilisation des Bras du Technicien provoquera son explosion, infligeant une petite quantité de dégâts d’Acide.","Mindfragger können die Kontrolle über Einheiten übernehmen. Eine riskante Methode, sie zu entfernen, ist, auf den Kopf des Opfers zu zielen. Pistolen sind dafür optimal. Bei aktiver Einstellung „Stärkere Pandoraner“ explodieren Mindfragger bei jeder Entfernung – außer bei Einsatz von Techniker-Armen – und verursachen geringen Säureschaden.",,,"Промыватели могут брать под контроль ваших бойцов. Хоть и рискованно, их можно будет убивать, стреляя в голову жертвы. Лучше всего подойдут пистолеты (автомат может первой пулей убить Промывателя, а второй прострелить голову вашему бойцу). Если вы играете с включенной опцией ОПАСНЫЕ ПАНДОРАНЫ, уничтожение Промывателя, кроме как оружием техника, приведет к его взрыву, наносящему небольшой урон кислотой.",,
KEY_TACTICAL_LOADING_TIP_16,Text,,Mist spread during a mission will conceal Pandorans and restore their Will Points. If one of your soldiers is caught inside mist they will be revealed to the enemy and will lose Will Points. Any units (including vehicles) caught in the Mist can be targetted by the Umbra.,,"La Brume qui se répand pendant une mission permet de dissimuler les Pandoriens et de restaurer leurs points de Volonté. Si l’un de vos agents se trouve dans la Brume, il sera révélé à l’ennemi et perdra des points de Volonté. Toutes les unités (y compris les véhicules) présentes dans la Brume peuvent être ciblées par les Umbra.","Nebel, der sich während einer Mission ausbreitet, verbirgt Pandoraner und stellt ihre Willenspunkte wieder her. Wird eine eurer Einheiten vom Nebel erfasst, wird sie dem Feind enthüllt und verliert Willenspunkte. Alle Bodenkräfte (einschließlich Fahrzeuge), die sich im Nebel befinden, können von Umbras angegriffen werden.",,,"Распространяющийся во время миссии Туман скрывает Пандоранов и восстанавливает их Очки Воли. Если один из ваших бойцов окажется в Тумане, он станет виден врагу и потеряет свои Очки Воли. Любые юниты (включая машины), попавшие в Туман, могут стать мишенью для Фиолетовых Тварей.",,
TFTV_TIP_TACTICAL_11,Text,,"If you find the ambush missions too challenging, consider playing with the REVEAL EXIT IN AMBUSH EARLY option enabled. You can select this option either during New Game setup or in the Mod Configuration tab on the main title screen.",,"Si vous trouvez les missions d’embuscade trop difficiles, envisagez d’activer l’option « Révéler la sortie en embuscade dès le début ». Vous pouvez sélectionner cette option soit lors de la configuration d’une nouvelle partie, soit dans l’onglet Configuration du Mod sur l’écran titre principal.","Wenn du die Hinterhaltsmissionen zu anspruchsvoll findest, ziehe in Betracht, die Einstellung „AUSGANG IM HINTERHALT FRÜH ENTHÜLLEN“ zu aktivieren. Du kannst sie entweder beim Start eines neuen Spiels oder im Tab „Mod-Konfiguration“ im Hauptmenü auswählen.",,,"Если миссии с засадами кажутся вам слишком сложными, попробуйте поиграть с включенной опцией РАННИЕ ЗОНЫ ЭВАКУАЦИИ ПРИ ЗАСАДАХ. Эту опцию можно выбрать во время настройки новой игры или на вкладке настроек мода в главном меню игры.",,
TFTV_TIP_TACTICAL_12,Text,,"Press ""v"" to toggle displaying for all the revealed enemies the range at which they will detect the selected character. On by default for hidden Infiltrators and Scarabs equipped with the Lazarus Module.",,"Appuyez sur « v » pour activer ou désactiver l’affichage, pour tous les ennemis révélés, de la portée à laquelle ils détecteront le personnage sélectionné. Activé par défaut pour les Infiltrés cachés et les Scarabs équipés du Module Lazarus.","Drücke „v“, um für alle sichtbaren Feinde den Radius anzuzeigen, ab dem sie die gewählte Einheit entdecken. Standardmäßig aktiv für getarnte Infiltratoren und Scarabs mit Lazarus-Modul.",,,"Нажмите «v», чтобы включить\выключить круги дальности обнаружения вашего персонажа всеми видимыми врагами. По умолчанию включено для скрытых Разведчиков и Скарабеев, оснащенных модулем Щит Лазаря.",,
TFTV_TIP_GEOSCAPE_35,Text,,New Jericho Thunderbird aircraft can carry a vehicle using only 2 passenger slots. It can also carry 2 vehicles for 1 passenger slot each if you equip the Ezekiel's Dream module.,,Les appareils Thunderbird de New Jericho peuvent transporter un véhicule en n’utilisant que 2 emplacements passagers. Ils peuvent également transporter 2 véhicules pour 1 emplacement passager chacun si vous équipez le module Rêve d’Ezéchiel.,Das Neu-Jericho-Fluggerät Thunderbird transportiert Fahrzeuge für 2 Transportplätze. Mit „Ezechiels Traum“ sogar zwei Fahrzeuge für jeweils nur einen Transportplatz.,,,"Новый самолет Иерихона Гром-птица может перевозить машину на 2-х пассажиро-местах. Если же вы установите модуль «Мечта Иезекииля», самолет сможет перевозить 2 машины, по 1-му пассажиро-месту на каждую.",,
TFTV_TIP_GEOSCAPE_36,Text,,Disciples of Anu Blimp cannot carry any vehicles.,,Le dirigeable des Disciples d’Anu ne peut transporter aucun véhicule.,Das Luftschiff der Anhänger von Anu darf keine Fahrzeuge transportieren.,,,"Тиамат Последователей Ану не может перевозить машины, вообще.",,
TFTV_TIP_GEOSCAPE_37,Text,,You can buy Aircraft Modules that can be installed on any Aircraft at the Marketplace.,,"Vous pouvez acheter des modules d’appareil, qui peuvent être installés sur n’importe quel appareil, dans le Marché.","Im Basar sind Fluggerät-Module erhältlich, die mit allen Fluggeräten kompatibel sind.",,,На Рынке вы можете покупать авиационные модули для установки на ваши самолеты.,,
TFTV_TIP_GEOSCAPE_38,Text,,"You can build a Passenger Module for the Manticore, granting 2 extra seats but reducing speed, after researching Capture and Containment.",,"Vous pouvez construire un Module de Transport de Passagers pour la Manticore, octroyant 2 sièges supplémentaires mais réduisant sa vitesse, après avoir recherché Capture et Confinement.","Für den Manticore kannst du nach der Forschung „Gefangennahme und Eindämmung“ ein Transportmodul bauen mit 2 zusätzlichen Plätzen, aber geringerer Geschwindigkeit.",,,"Вы сможете построить Пассажирский Модуль для Мантикоры, дающий  2 дополнительных пассажиро-места за счет снижения скорости, после исследования Захвата в плен и Изоляторов.",,
TFTV_TIP_GEOSCAPE_39,Text,,"All Aircraft, except the Disciples of Anu Blimp, fly slower when in the Mist. The Blimp, however, flies faster in Mist and gains an even greater boost with the Bioflux Capacitor module.",,"Tous les appareils, à l'exception du Dirigeable des Disciples d'Anu, volent plus lentement lorsqu'ils se trouvent dans la Brume. Le Dirigeable, en revanche, vole plus vite dans la Brume et bénéficie d'un boost encore plus important avec le module Condensateur Bioflux.","Alle Fluggeräte, außer dem Luftschiff der Jünger Anus, fliegen im Nebel langsamer. Das Luftschiff hingegen fliegt im Nebel schneller und erhält durch das Modul „Bioflux-Assimilator“ einen noch größeren Geschwindigkeitsschub.",,,"Все самолеты, за исключением дирижабля Последователей Ану, в Тумане теряют скорость. Дирижабль, однако, в Тумане летает быстрее и получает еще больший разгон, если установлен модуль «Ассимилятор Биопотока».",,
TFTV_TIP_GEOSCAPE_40,Text,,"All Aircraft require periodic maintenance. Flying consumes Maintenance Points, while resting at a base with a functioning Vehicle Bay quickly restores them, provided you have the corresponding Aircraft technology.",,"Tous les appareils nécessitent une maintenance périodique. Le vol consomme des Points de Maintenance, tandis que le repos dans une base dotée d'une Baie de Véhicules fonctionnelle les restaure rapidement, à condition de posséder la technologie d'appareil correspondante.","Alle Fluggeräte benötigen regelmäßige Wartung. Flüge verbrauchen Wartungspunkte, während ein Aufenthalt an einer Basis mit funktionierendem Hangar diese schnell wiederherstellt, vorausgesetzt, du verfügst über die entsprechende Fluggerättechnologie.",,,"Все самолеты нуждаются в периодическом техническом обслуживании. Полеты ухудшают техническое состояние, а стоянка на базе с функционирующим Ангаром быстро восстанавливает его, при условии, что у вас есть соответствующая Авиационная технология.",,
TFTV_TIP_GEOSCAPE_41,Text,,Faction Aircraft can use only their own faction modules and common ones. The Phoenix Manticore can use all faction modules.,,Les appareils de faction ne peuvent utiliser que les modules de leur propre faction et les modules communs. La Manticore du Phoenix peut utiliser les modules de toutes les factions.,Fraktionsfluggeräte können nur ihre eigenen Fraktionsmodule und gemeinsame Module verwenden. Der Phoenix Manticore kann alle Fraktionsmodule verwenden.,,,Самолеты фракций могут использовать только модули своей фракции и универсальные. Мантикора Феникса может использовать любые модули всех фракций.,,
TFTV_TIP_GEOSCAPE_42,Text,,"The Conservatory of Transmutation restores Stamina and heals operatives with Mutations, Mutoids, and Mutogs on board.",,"Le Conservatoire de Transmutation restaure l'Endurance et soigne les agents dotés de Mutations, ainsi que les Mutoides et les Mutogs se trouvant à bord.","Der „Hort der Transmutation“ regeneriert Ausdauer und heilt Einheiten mit Mutationen, Mutoide sowie Mutogs an Bord.",,,"Модуль «Обитель Трансмутации» восстанавливает Выносливость и лечит бойцов с Мутациями, Мутоидов и Мутогов на борту.",,
TFTV_TIP_GEOSCAPE_43,Text,,"The Hephaestus Workshop restores Stamina and heals operatives with Bionic Augmentations, as well as Vehicles on board.",,"L'Atelier d'Héphaïstos restaure l'Endurance et soigne les agents dotés d'Augmentations Cybernétiques, ainsi que les Véhicules se trouvant à bord.",Die Hephaistos-Werkstatt stellt die Ausdauer wieder her und heilt Einheiten mit bionischen Augmentationen sowie Fahrzeuge an Bord.,,,Модуль «Кузница Гефеста» восстанавливает Выносливость и ремонтирует бойцов с Аугментациями и машины на борту.,,
TFTV_TIP_GEOSCAPE_44,Text,,The Panacea Nexus restores Stamina and heals all operatives on board.,,Le Panacea Nexus restaure l'Endurance et soigne tous les agents se trouvant à bord.,Der Panacea-Nexus stellt die Ausdauer wieder her und heilt alle Einheiten an Bord.,,,"Модуль «Объятия Панацеи» восстанавливает Выносливость и лечит всех бойцов на борту.""",,
TFTV_TIP_GEOSCAPE_45,Text,,Faction Aircraft modules can improve or gain new functions through additional research.,,Les modules d'appareil de faction peuvent être améliorés ou acquérir de nouvelles fonctions grâce à des recherches supplémentaires.,Forschung verbessert Fraktions-Fluggerätmodule oder fügt ihnen neue Funktionen hinzu.,,,Модули самолетов фракций могут быть улучшены или получить новые функции с помощью дополнительных исследований.,,
TFTV_TIP_GEOSCAPE_46,Text,,The Synedrion Helios can carry an Aspida for 1 passenger space after Aspida Technology is researched.,,L'Helios de Synedrion peut transporter un Aspida pour 1 seul emplacement de passager après avoir recherché la Technologie Aspida.,Der Synedrion Helios kann nach Erforschung der Aspida-Technologie einen Aspida für 1 Transportplatz befördern.,,,Гелиос Синедриона сможет перевозить Аспида на 1-м пассажиро-месте после исследования Технологии Аспида.,,
TFTV_TIP_GEOSCAPE_47,Text,,"When exploring with a Synedrion Helios, the exfiltration zone in Ambush missions is revealed after 2 turns instead of 3.",,"Lors d'une exploration avec un Helios de Synedrion, la zone d'exfiltration dans les missions d'Embuscade est révélée après 2 tours au lieu de 3.",Bei Erkundungen mit einem Synedrion Helios wird die Exfiltrationszone in Hinterhaltsmissionen bereits nach 2 statt 3 Runden aufgedeckt.,,,При высадках с Гелиоса Синедриона зона эвакуации в засадных миссиях открывается через 2 хода вместо 3-х.,,
