Key,Type,Desc,English,Chinese (Simplified),French,German,Italian,Polish,Russian,Spanish,UI_Tester
KEY_LearnFirstSkill_DESCRIPTION,Text,,"If enabled, the first personal skill (level 1) is set right after a character is created (starting soldiers, new recruits in havens, rewards, etc).",,"Si activé, attribue automatiquement la première compétence personnelle (niveau 1) immédiatement après la création d’un personnage (soldats de départ, recrues, récompenses...).","Wenn diese Einstellung aktiviert ist, wird die erste persönliche Fertigkeit (Stufe 1) direkt nach der Einheitenerstellung festgelegt (Starteinheiten, neue Rekruten in Zufluchten, Belohnungen usw.).",,"Jeśli włączone, pierwsza umiejętność osobista (poziom 1) jest ustalana zaraz po stworzeniu postaci, a nie dopiero po zdobyciu pierwszego poziomu.","Если эта функция включена, то первый персональный навык (уровень 1) создается сразу при генерации бойца (стартовые солдаты, новобранцы в убежищах, наградные бойцы и т.д.)","Si está habilitada, la primera habilidad personal (nivel 1) se establece justo después de crear un personaje (soldados iniciales, nuevos reclutas en refugios, recompensas, etc.).",
KEY_LearnFirstSkill,Text,,LEARN FIRST BACKGROUND PERK,,PREMIÈRE COMPÉTENCE AUTOMATIQUE,ZUERST DEN HINTERGRUNDVORTEIL LERNEN,,UCZ PIERWSZEGO ATUTU TŁA,ИЗУЧИТЬ ПЕРВЫЙ НАВЫК СРАЗУ,DOTE DE HABILIDAD – APRENDIZAJE,
KEY_HavenSOS_DESCRIPTION,Text,,"Havens under attack will send an SOS, revealing their location to the player.",,"Les refuges attaqués envoient un SOS, révélant leur position au joueur.",Angegriffene Zufluchten senden ein SOS und geben so ihre Position auf der Karte preis.,,"Atakowane przystanie wysyłają sygnał SOS, ujawniając swoją lokalizację Feniksowi.","Убежища, подвергшиеся нападению, посылают сигнал SOS передавая свои координаты","Los refugios bajo ataque enviarán un SOS, revelando su ubicación al jugador.",
KEY_HavenSOS,Text,,HAVENS SEND SOS,,SOS DES REFUGES,ZUFLUCHTEN SENDEN SOS,,PRZYSTANIE WYSYŁAJĄ SOS,УБЕЖИЩА ПОСЫЛАЮТ SOS ПРИ НАПАДЕНИИ,LOS REFUGIOS PIDEN AUXILIO,
KEY_DisableTacSaves_DESCRIPTION,Text,,You can still restart the mission though.,,Il est toujours possible de relancer la mission.,Du kannst die Mission aber trotzdem neu starten.,,Nadal możesz jednak zrestartować misję.,"В тактическом режиме вы не сможете сохраняться (рекомендовано, так как такие сохранения порождают различные баги). При этом все равно можно будет перезапустить миссию",Aún puedes reiniciar la misión.,
KEY_DisableTacSaves,Text,,DISABLE SAVING ON TACTICAL,,DÉSACTIVER LA SAUVEGARDE EN TACTIQUE,SPEICHERN IM TAKTIKMODUS DEAKTIVIEREN,,WYŁĄCZ ZAPIS W TAKTYCE,НЕ СОХРАНЯТЬСЯ В ТАКТИЧЕСКОМ РЕЖИМЕ,DESACTIVA EL AUTOGUARDADO EN LAS MISIONES TÁCTICAS,
KEY_StaminaRecuperation_DESCRIPTION,Text,,"The starting type of passenger module, FAR-M, will slowly recuperate the stamina of the operatives on board. Switch off if you prefer to have to return to base more often.",,"Le type de module passager de départ, FAR-M, régénère lentement l’endurance des agents à bord. Désactivez-le si vous préférez devoir retourner à la base plus souvent.",Das standardmäßige Fluggerätetransportmodul „Erstangriff-Aufklärungs-Modul (FAR)“ regeneriert langsam die Ausdauer der Besatzung. Deaktiviert muss öfter eine Basis angeflogen werden.,,"Początkowy typ modułu pasażerskiego, FAR-M, będzie powoli regenerował wytrzymałość pasażerów podczas lotu.","Стартовый тип пассажирского модуля самолета РШМ (разведывательно-штурмовой модуль) будет медленно восстанавливать выносливость бойцов на борту. Отключите эту опцию, если предпочитаете чаще возвращаться на базу","El módulo de pasajeros inicial, FAR-M, recuperará lentamente la resistencia de los operativos a bordo. Apágalo si prefieres regresar a la base con más frecuencia.",
KEY_StaminaRecuperation,Text,,STAMINA RECUPERATION FAR-M,,RÉGÉNÉRATION D’ENDURANCE DU FAR-M,AUSDAUERREGENERATION FAR,,REGENERACJA WYTRZYMAŁOŚCI FAR-M,САМОЛЕТ ВОССТАНАВЛИВАЕТ ВЫНОСЛИВОСТЬ,RECUPERACIÓN DE AGUANTE FAR-M,
KEY_ShowAmbushExfil_DESCRIPTION,Text,,"Reveal exfiltration location on the second turn of the mission, making it considerably easier.",,"Révélez la position d’exfiltration au deuxième tour de la mission, ce qui la rend considérablement plus facile.","Der Evakuierungsort wird in der zweiten Runde der Mission enthüllt, was die Sache erheblich erleichtert.",,"Ujawnia punkt ewakuacji w drugiej turze misji, dzięki czemu zasadzki są mniej losowo karzące.","Показывает зоны эвакуации на втором ходу миссии с засадой, что значительно облегчает ее выполнение","Revela la ubicación de exfiltración en el segundo turno de la misión, lo que la hace considerablemente más fácil.",
KEY_ShowAmbushExfil,Text,,REVEAL EXIT IN AMBUSH EARLY,,EMBUSCADES : RÉVÉLER L'EXTRACTION PLUS TÔT,AUSGANG IM HINTERHALT FRÜH ENTHÜLLEN,,WCZEŚNIEJ POKAŻ WYJŚCIE W ZASADZCE,РАННИЕ ЗОНЫ ЭВАКУАЦИИ ПРИ ЗАСАДАХ,REVELA PRONTO LA SALIDA EN EMBOSCADAS,
KEY_EtermesVulnerabilityResistance_DESCRIPTION,Text,,Phoenix Units suffer 25% extra damage AND all enemies have 25% damage resistance.,,Les unités Phoenix subissent 25 % de dégâts supplémentaires ET tous les ennemis bénéficient de 25 % de résistance aux dégâts.,Einheiten von Phoenix erleiden 25% mehr Schaden UND alle Feinde haben eine 25% höhere Schadensresistenz.,,"Jednostki Feniksa otrzymują o 25% więcej obrażeń, A wszyscy wrogowie mają 25% odporności na wszystkie typy obrażeń.","Юниты Феникса будут получать на 25% урона больше, а все враги получат +25% устойчивости к урону",Las unidades Phoenix sufren un 25% de daño extra Y todos los enemigos tienen una resistencia al daño igual.,
KEY_EtermesVulnerabilityResistance,Text,,ELDRITCH VULNERABILITY AND RESISTANCE,,VULNÉRABILITÉ ET RÉSISTANCE ELDRITCH,<color=#a020f0>ELDRITCH VERLETZLICHKEIT UND WIDERSTAND</color>,,ELDRITCH: PODATNOŚĆ I ODPORNOŚĆ,"НАША УЯЗВИМОСТЬ, ИХ УСТОЙЧИВОСТЬ",ETERMES VULNERABILIDAD Y RESISTENCIA,
KEY_HarderAmbush_DESCRIPTION,Text,,"Ambushes will happen more often and will be harder. Regardless of this setting, all ambushes will have crates in them. Set to false on Rookie by default",,"Les embuscades se produiront plus souvent et seront plus difficiles.
Quelle que soit cette option, toutes les embuscades contiendront des caisses.
Par défaut, cette option est désactivée en mode «  Bleu ».",Hinterhalte werden häufiger und schwieriger. Unabhängig von dieser Einstellung enthalten alle Hinterhalte Kisten. Standardmäßig auf „Grünschnabel“ deaktiviert.,,Zasadzki będą zdarzać się częściej i będą trudniejsze. Niezależnie od tego nadal zapewniają dodatkowe zasoby.,"Засады будут случаться чаще и будут сложнее. Независимо от этой настройки, во всех таких миссиях будут ящики с ресурсами. По умолчанию выключено для сложности ""Новичок""","Las emboscadas serán más frecuentes y difíciles. Independientemente de esta configuración, todas las emboscadas contendrán cajas. Desactivado en Novato por defecto.",
KEY_HarderAmbush,Text,,HARDER AMBUSHES,,EMBUSCADES PLUS DIFFICILES,<color=#a020f0>SCHWIERIGERE HINTERHALTE</color>,,TRUDNIEJSZE ZASADZKI,СЛОЖНЫЕ ЗАСАДЫ,EMBOSCADAS MORTALES,
KEY_StaminaDrain_DESCRIPTION,Text,,The stamina of any operative that sustains an injury in combat that results in a disabled body part will be set to zero after the mission. The stamina of any operative that undergoes a mutation or bionic augmentation will also be set to zero.,,L’endurance de tout agent subissant une blessure en combat entraînant la désactivation d'un membre tombera à zéro après la mission. De même en cas de mutation ou d'augmentation cybernétique.,"Reduzierung der Ausdauer einer jeden Einheit nach dem Kampf auf 0, wenn ein Körperteil zuvor durch eine Verletzung geschädigt wurde. Dasselbe gilt für die Ausdauer, wenn eine Mutation oder eine bionische Augmentation erlitten wird.",,"Wytrzymałość każdego operatora, który odniesie w walce uraz wymagający leczenia, zostanie obniżona. Dotyczy to też augmentacji.","Выносливость бойца, получившего в бою выбитую часть тела (0 хитов), после завершения миссии будет обнулена. При мутации или аугментации выносливость также упадет до 0",El aguante de cualquier agente que sufra una lesión en combate que le incapacite una parte del cuerpo se reducirá a cero después de la misión. La resistencia de cualquier agente que se someta a una mutación o aumento biónico también se reducirá a cero.,
KEY_StaminaDrain,Text,,STAMINA DRAIN ON INJURY/AUGMENTATION,,BLESSURE/MUT./AUGMENT. : CHUTE D’ENDURANCE,<color=#a020f0>AUSDAUERVERLUST BEI VERLETZ./AUGMENT.</color>,,UTRATA WYTRZYMAŁOŚCI PO URAZIE/AUGMENTACJI,ПОТЕРЯ ВЫНОСЛИВОСТИ (РАНЕНИЯ\МОДИФ.),PÉRDIDA DE RESISTENCIA POR LESIÓN/AUMENTO,
KEY_DiploPenalties_DESCRIPTION,Text,,Diplomatic penalties from choices in events are doubled and revealing diplomatic missions for one faction gives a diplomatic penalty with the other factions. Set to false on Rookie by default,,"Les pénalités diplomatiques liées aux choix dans les événements sont doublées, et révéler les missions diplomatiques d’une faction entraîne une pénalité diplomatique avec les autres factions.
Par défaut, cette option est désactivée en mode «  Bleu ».",Diplomatische Strafen aufgrund von Entscheidungen in Ereignissen werden verdoppelt und die Offenlegung diplomatischer Missionen einer Fraktion führt zu einer diplomatischen Strafe bei den anderen Fraktionen. Standardmäßig auf „Grünschnabel“ deaktiviert.,,"Kary dyplomatyczne za wybory w wydarzeniach są podwójne, a ujawnianie kryjówek skutkuje większymi stratami reputacji.","Дипломатические штрафы от выбора в событиях удваиваются, а получение дипломатических миссий одной фракции дает дипломатический штраф с другими фракциями. По умолчанию отключено для сложности «Новичок»","Las penalizaciones diplomáticas por decisiones en eventos se duplican, y revelar misiones diplomáticas para una facción conlleva una penalización diplomática con las demás facciones. Desactivado en Novato por defecto.",
KEY_DiploPenalties,Text,,HIGHER DIPLOMATIC PENALTIES,,PÉNALITÉS DIPLOMATIQUES ACCRUES,<color=#a020f0>HÖHERE DIPLOMATISCHE STRAFEN</color>,,WYŻSZE KARY DYPLOMATYCZNE,БОЛЬШИЕ ДИПЛОМАТИЧЕСКИЕ ШТРАФЫ,ASUNTOS EXTERIORES DELICADOS,
KEY_ImpossibleWeapons_DESCRIPTION,Text,,"In TFTV, Ancient Weapons are replaced by the Impossible Weapons (IW) counterparts. They have different functionality (read: they are nerfed) and some of them require additional faction research. Check this option off to keep Impossible Weapons with the same stats and functionality as Ancient Weapons in Vanilla and without requiring additional faction research. Set to false by default on Rookie.",,"Dans TFTV, les Armes Anciennes sont remplacées par leurs homologues, les Armes Mystérieuses. Elles ont des fonctionnalités différentes (c’est-à-dire qu’elles sont nerfées) et certaines nécessitent des recherches supplémentaires par les factions. Cochez cette option pour conserver les Armes Impossibles avec les mêmes caractéristiques et fonctionnalités que les Armes Anciennes en vanilla, sans nécessiter de recherches supplémentaires par les factions. Par défaut, cette option est désactivée en mode «  Bleu ».","In TFTV ersetzen unmögliche Waffen (IW) die Uralten Waffen. Diese haben eine andere Funktionalität (sind abgeschwächt) und einige erfordern zusätzliche Fraktionsforschung. Diese Einstellung deaktivieren, um die unmöglichen Waffen mit denselben Werten und derselben Funktionalität wie die Uralten Waffen im Basisspiel zu behalten, ohne dass zusätzliche Fraktionsforschung erforderlich ist. Standardmäßig auf „Grünschnabel“ deaktiviert.",,W TFTV Starożytne Bronie zostały zastąpione Niemożliwą Bronią (IW). Ta opcja dostosowuje sposób jej działania.,"В TFTV оружие Древних заменено Супер-оружием (СО). Оно имеют другую функциональность (по сути: это нерф), а некоторые единицы Супер-оружия требуют дополнительного исследования фракции. Выключите эту настройку, чтобы Супер-оружие имело те же статы и функциональность, что и оружие Древних в ванильной игре, и не требовало дополнительного исследования фракций. По умолчанию выключено для сложности ""Новичок"" ","EN TFTV, Las Armas Antiguas se reemplazan por las Armas Imposibles (AI). Tienen funciones diferentes (lee: están balanceadas, a la baja) y algunas requieren investigación de facción adicional. Mantenla apagada si quieres que las Armas Imposibles con las mismas estadísticas y funciones que las Armas Antiguas como en Vanilla y sin investigación adicional. Desactivado en Novato por defecto.",
KEY_ImpossibleWeapons,Text,,ADJUST IMPOSSIBLE WEAPONS,,AJUSTER LES MYSTÉRIEUSES ARMES,<color=#a020f0>ANPASSUNG UNMÖGLICHER WAFFEN</color>,,DOSTOSUJ NIEMOŻLIWĄ BROŃ,СУПЕР-ОРУЖИЕ,AJUSTE DE ARMAS IMPOSIBLES,
KEY_ResourcesEvents_DESCRIPTION,Text,,"TFTV adjusts the amount of resources gained in Missions and Events by difficulty level. Please be aware that, for Events, TFTV 100% refers to Vanilla Pre-Azazoth patch levels (so it's actually 80% of current Vanilla amount).",,"TFTV ajuste la quantité de ressources obtenues lors des missions et événements selon le niveau de difficulté. Notez que pour les événements, TFTV 100 % correspond aux niveaux Vanilla avant le patch Azazoth (ce qui représente en réalité 80 % de la quantité Vanilla actuelle).",In TFTV wird die in Missionen und Events erhaltene Ressourcenmenge an den Schwierigkeitsgrad angepasst. In TFTV entspricht 100% der Menge vor dem Azazoth-Patch (also tatsächlich 80% der aktuellen Menge im Basisspiel).,,"TFTV dostosowuje ilość zasobów zdobywanych w misjach i wydarzeniach do poziomu trudności. Pamiętaj, że dla wydarzeń wartość TFTV 100% odnosi się do poziomów z wersji podstawowej sprzed łatki Azazoth (czyli faktycznie 80% obecnej ilości z wersji podstawowej).","TFTV регулирует количество ресурсов, получаемых в миссиях и событиях, в зависимости от уровня сложности. Пожалуйста, обратите внимание, что для событий TFTV на 100% соответствует ванильной игре до патча Azazoth (так что на самом деле это 80% от текущей Ванили)","TFTV adjusta la cantidad de recursos ganados en Misiones y Eventos en cada dificultad. Ten en cuenta que para los Eventos, TFTV 100% equivale a Vanilla antes del parche Azazoth (básicamente el 80% de la cantidad Vanilla actual).",
KEY_ResourcesEvents,Text,,SCALE RESOURCE ACQUISITION,,AJUSTER L’ACQUISITION DE RESSOURCES,<color=#a020f0>SKALIERBARE ROHSTOFFBESCHAFFUNG</color>,,SKALUJ POZYSKIWANIE ZASOBÓW,КОЛИЧЕСТВО РЕСУРСОВ,ESCALADO DE ADQUISICIÓN DE RECURSOS,
KEY_ExoticResources_DESCRIPTION,Text,,"Choose the amount of Exotic Resources you want to have in your game per playthrough. Each unit provides enough resources to manufacture one set of Impossible Weapons. So, if you want to have two full sets, set this number to 2, and so on. By default, this is set by the difficulty level: 2.5 on Rookie, 2 on Veteran, 1.5 on Hero, 1 on Legend.",,"Choisissez la quantité de Ressources Exotiques que vous souhaitez avoir dans votre partie. Chaque unité fournit suffisamment de ressources pour fabriquer un ensemble complet d'Armes Mystérieuses. Ainsi, si vous voulez disposer de deux ensembles complets, définissez ce nombre sur 2, et ainsi de suite. Par défaut, cette valeur est définie par le niveau de difficulté : 2,5 en Bleu, 2 en Vétéran, 1,5 en Héros et 1 en Légende.","Wähle die Menge an exotischen Rohstoffen pro Spieldurchgang. Jede Einheit liefert genug Rohstoffe, um einen Satz unmöglicher Waffen herzustellen. Wenn du also zwei vollständige Sätze haben möchtest, stelle diesen Wert auf 2 usw. - Standardmäßig richtet sich dies nach dem Schwierigkeitsgrad: 2,5 auf Grünschnabel, 2 auf Veteran, 1,5 auf Held und 1 auf Legende.",,"Wybierz ilość egzotycznych zasobów dostępnych w pojedynczej kampanii. Każda jednostka zapewnia dość zasobów do wytworzenia jednego zestawu Niemożliwej Broni. Jeśli więc chcesz mieć dwa pełne zestawy, ustaw tę wartość na 2 itd. Domyślnie wartość zależy od trudności: 2.5 na Rekrucie, 2 na Weteranie, 1.5 na Bohaterze, 1 na Legendzie.","Выберите количество экзотических ресурсов, которое вы хотите иметь в игре. 100% - ресурсы для производства одного комплекта Супер-оружия, 200% - 2 комплекта и так далее. По умолчанию это число зависит от уровня сложности: 250% на «Новичке», 200% на «Ветеране», 150% на «Герое», 100% на «Легенде»","Elige la cantidad de Recursos Exóticos que quieres tener en tu partida. Cada unidad proporciona suficientes recursos para fabricar un conjunto de Armas Imposibles. Por lo tanto, si quieres tener dos conjuntos completos, establece este número en 2, y así sucesivamente. Por defecto, esto se establece según el nivel de dificultad: 2.5 para Novato, 2 para Veterano, 1.5 para Héroe, 1 para Leyenda.",
KEY_ExoticResources,Text,,AMOUNT OF EXOTIC RESOURCES,,QUANTITÉ DE RESSOURCES EXOTIQUES,<color=#a020f0>MENGE EXOTISCHER ROHSTOFFE</color>,,ILOŚĆ EGZOTYCZNYCH ZASOBÓW,КОЛИЧЕСТВО ЭКЗОТИЧЕСКИХ РЕСУРСОВ,CANTIDAD DE RECURSOS EXÓTICOS,
KEY_SkipMovies_DESCRIPTION,Text,,"Choose whether to skip Logos on game launch, Intro and Landing cinematics. Adapted from Mad's Assorted Adjustments.",,"Choisissez si vous souhaitez passer les cinématiques Logos au lancement du jeu, ainsi que les cinématiques d’Intro et d’Atterrissage. Adapté de Mad’s Assorted Adjustments.","Logos, Intro und Zwischensequenzen beim Start überspringen. (Adaptiert von Mad's Assorted Adjustments).",,"Wybierz, czy pomijać logotypy przy uruchamianiu gry oraz przerywniki intro i lądowania. Oparte na Mad's Assorted Adjustments.","Выберите, пропускать ли видео вставки при запуске игры, во вступлениях и роликах приземления самолета (адаптация Mad's Assorted Adjustments)","Elige si quieres omitir los logotipos al iniciar el juego, la introducción y las cinemáticas de aterrizaje. Adaptado de Mad's Assorted Adjustments.",
KEY_SkipMovies,Text,,SKIP MOVIES,,PASSER LES CINÉMATIQUES,FILME ÜBERSPRINGEN,,POMIŃ FILMY,ПРОПУСК ВИДЕО,SALTARSE CINEMÁTICAS,
KEY_MoreMistVO_DESCRIPTION,Text,,"If you are playing on a Low-end system and experience lag with this Void Omen, you can turn it off here. This will prevent it from rolling.",,"Si vous jouez sur un système peu puissant et que vous constatez des ralentissements avec cette Influence du Néant, vous pouvez le désactiver ici. Cela empêchera son activation.","Deaktivieren, falls auf einem leistungsschwachen System gespielt wird und bei Omen der Leere Verzögerungen auftreten. Dadurch wird verhindert, dass es sich ausbreitet.",,"Jeśli grasz na słabszym sprzęcie i ten Znak Pustki powoduje lagi, możesz go tutaj wyłączyć. Uniemożliwi to jego wylosowanie.","Если вы играете на слабом компьютере и испытываете лаги с Void Omen (Знамения Пустоты - механика случайных эффектов Тумана в моде TFTV) ""Больше Тумана"", вы можете отключить его","Si juegas en una tostadora y sufres lag con Augurios del Vacío, puedes desactivarlo aquí. Esto prevendrá que aparezcan.",
KEY_MoreMistVO,Text,,PLAY WITH MORE MIST VOID OMEN,,INFLUENCE DU NÉANT : PLUS DE BRUME,SPIELE MIT MEHR NEBEL „OMEN DER LEERE“,,GRAJ ZE ZNAKIEM PUSTKI: WIĘCEJ MGŁY,"ЗНАМЕНИЕ ПУСТОТЫ ""БОЛЬШЕ ТУМАНА""",MÁS NIEBLA EN AUGURIOS DEL VACÍO,
KEY_StrongerPandorans_DESCRIPTION,Text,,Applies the changes from Dtony BetterEnemies that make Pandorans more of a challenge.,,Applique les modifications de Dtony BetterEnemies qui rendent les Pandoriens plus redoutables.,"Wendet die Änderungen aus Dtony BetterEnemies an, die Pandoraner zu einer größeren Herausforderung machen.",,"Wprowadza zmiany z moda Dtony BetterEnemies, które czynią Pandoran większym wyzwaniem.","Включается дополнительный мод ""Dtony BetterEnemies"", который делает Пандоранов более опасными",Aplica los cambios de Dtony BetterEnemies que hacen a los Pandoras más desafiantes.,
KEY_StrongerPandorans,Text,,STRONGER PANDORANS,,PANDORIENS PLUS FORTS,<color=#a020f0>STÄRKERE PANDORANER</color>,,SILNIEJSI PANDORANIE,ОПАСНЫЕ ПАНДОРАНЫ,PANDORAS CICLADOS,
KEY_Flinching_DESCRIPTION,Text,,"The characters will continue to animate during shooting sequences and targets that are hit may flinch, causing subsequent shots in a burst to miss when shooting in freeaim mode.",,"Les personnages continueront à s’animer pendant les séquences de tir, et les cibles touchées peuvent sursauter, ce qui peut faire rater les tirs suivants d’une rafale en mode visée libre.","Getroffene Ziele können zurückzucken. Dies kann dazu führen, dass nachfolgende Schüsse einer Salve im freien Zielmodus ihr Ziel verfehlen.",,"Postacie nadal animują się podczas sekwencji strzału, a trafione cele mogą się wzdrygnąć, przez co kolejne strzały z serii mogą chybić podczas strzelania w trybie wolnego celowania.","Персонажи будут продолжать шевелиться при стрельбе, а пораженные цели могут дергаться, из-за чего последующие выстрелы в очереди могут промахиваться при стрельбе в режиме свободного прицеливания","Los personajes continuarán animándose durante las secuencias de disparos y los objetivos alcanzados pueden estremecerse, lo que provocará que los disparos posteriores en una ráfaga fallen al disparar en modo de puntería libre.",
KEY_Flinching,Text,,FLINCHING,,SURSAUT,ZURÜCKZUCKEN,,REAKCJE NA TRAFIENIE,ПОСТОЯННОЕ ДВИЖЕНИЕ,ESTREMECIMIENTOS,
KEY_NoDropReinforcements_DESCRIPTION,Text,,Enemy reinforcements do not drop items on death; disallows farming for weapons on missions with infinite reinforcements.,,Les renforts ennemis ne lâchent pas d’objets à leur mort ; cela empêche de farmer des armes lors des missions avec des renforts infinis.,Gegnerische Verstärkungen lassen keine Beute fallen. Dies verhindert das Farmen von Waffen in Missionen mit unendlichen Verstärkungswellen.,,Wrogie posiłki nie upuszczają przedmiotów po śmierci; uniemożliwia to farmienie broni w misjach z nieskończonymi posiłkami.,Вражеские подкрепления не роняют предметы после смерти. Это не позволит фармить оружие в миссиях с бесконечными подкреплениями,"Los refuerzos enemigos no sueltan objetos al morir; ya no puedes farmear los refuerzos infinitos, se siente.",
KEY_NoDropReinforcements,Text,,NO ITEM DROPS FROM REINFORCEMENTS,,AUCUN BUTIN DES RENFORTS,KEINE BEUTE VON VERSTÄRKUNGEN,,BRAK ŁUPU Z POSIŁKÓW,ПОДКРЕПЛЕНИЯ БЕЗ ЛУТА,LOS REFUERZOS CON BOLSILLOS VACÍOS,
KEY_LimitedRaiding_DESCRIPTION,Text,,"After a raid, all faction havens are immediately set to highest alert and may not be raided in the next 7 days.",,"Après un raid, tous les refuges des factions passent immédiatement en alerte maximale et ne peuvent pas être attaqués pendant les 7 jours suivants.",Nach einem Überfall werden alle Fraktionszufluchten sofort auf höchste Alarmbereitschaft versetzt und dürfen in den nächsten 7 Tagen nicht angegriffen werden.,,Po rajdzie wszystkie przystanie frakcji są natychmiast ustawiane w stan najwyższego alarmu i nie można ich ponownie najechać przez następne 7 dni.,После рейда все убежища фракции немедленно переводятся в режим повышенной готовности и не могут подвергаться рейдам в течение следующих 7 дней,"Después de una incursión, todos los refugios de las facciones se ponen inmediatamente en alerta máxima y no podrán ser atacados durante 7 días.",
KEY_LimitedRaiding,Text,,LIMITED RAIDING,,RAIDS LIMITÉS,BEGRENZTE ÜBERFÄLLE,,OGRANICZONE RAJDY,ОГРАНИЧИТЬ РЕЙДЫ,INCURSIONES LIMITADAS,
KEY_Trading_DESCRIPTION,Text,,"Trade is always 1 tech for 5 food or 5 materials, so no profit can be made from trading.",,"Les échanges sont toujours de 1 technologie contre 5 nourriture ou 5 matériaux, ce qui empêche de réaliser un profit via le commerce.",Handel gewährt immer nur 1 Technologie gegen 5 Nahrung oder 5 Materialien. Daher kann durch Handel kein Gewinn erzielt werden.,,"Handel zawsze odbywa się w proporcji 1 technologia za 5 żywności lub 5 materiałów, więc nie da się zarabiać na handlu.","Торговля - это всегда 1 технология за 5 еды или 5 материалов, поэтому прибыль от торговли невозможна","El comercio siempre es 1 tecnología por 5 alimentos o 5 materiales, por lo que no se pueden obtener ganancias del comercio.",
KEY_Trading,Text,,NO PROFIT FROM TRADING,,AUCUN PROFIT DU COMMERCE,KEIN GEWINN DURCH HANDEL,,BRAK ZYSKU Z HANDLU,НЕТ ПРИБЫЛИ ОТ ТОРГОВЛИ,TRABAJO PRO BONO,
KEY_SkipFSTutorial_DESCRIPTION,Text,,No air combat tutorial after completing the Hatching (the Gift in Vanilla) (You will still get the armed Manticore),,Pas de tutoriel de combat aérien après avoir terminé l’Éclosion (équivalent de “Le Don” en Vanilla). Vous recevrez toujours le Manticore armé.,Kein Luftkampf-Tutorial nach Abschluss der Quest „Brutstätte“ (in der Basisversion „Das Geschenk“). Du erhältst dennoch den bewaffneten Manticore.,,Brak samouczka walki powietrznej po ukończeniu Hatching (Dar w wersji podstawowej). Nadal otrzymasz uzbrojonego Mantikora.,"Пропустить обучение воздушному бою после завершения миссии ""Вылупление"" (в ванили - миссия ""Подарок"") (вы все равно получите вооруженную Мантикору)",No habrá tutorial de combate aéreo después de completar la Eclosión (“el Regalo” en Vanilla) (Aún obtendrás la Mantícora armada),
KEY_SkipFSTutorial,Text,,SKIP AIR COMBAT TUTORIAL,,PASSER LE TUTORIEL DE COMBAT AÉRIEN,LUFTKAMPF-TUTORIAL ÜBERSPRINGEN,,POMIŃ SAMOUCZEK WALKI POWIETRZNEJ,ПРОПУСТИТЬ ОБУЧЕНИЕ ВОЗДУШНОМУ БОЮ,SALTARSE LA ESCUELA DE PILOTOS,
KEY_OPTIONS_TACTICAL_SAVING_WARNING,Text,,"Saving and loading on Tactical can result in odd behavior and bugs (Vanilla issues). It is recommended to save only on Geoscape (and use several saves, in case one of them gets corrupted). And, you know what... losing soldiers in TFTV is fun :)",,"Sauvegarder et charger en mode Tactique peut provoquer des comportements étranges et des bugs (problèmes présents dans Vanilla). Il est recommandé de sauvegarder uniquement sur la Géoscape (et d’utiliser plusieurs sauvegardes au cas où l’une d’elles serait corrompue). Et, vous savez quoi... perdre des agents dans TFTV, c’est amusant :)","Das Speichern und Laden im taktischen Modus kann zu ungewöhnlichem Verhalten und Fehlern führen (Probleme des Basisspiels). Es wird empfohlen, nur im Geoscape-Modus zu speichern (und mehrere Spielstände anzulegen, falls einer beschädigt wird). Und weißt du was? Einheiten in TFTV zu verlieren macht Spaß! =)",,Zapisywanie i wczytywanie w taktyce może prowadzić do dziwnego zachowania i błędów (problemy wersji podstawowej). Zaleca się zapisywać tylko na Geoskrze i używać kilku zapisów na wszelki wypadek. A poza tym... tracenie żołnierzy w TFTV jest zabawne :),"Сохранение и загрузка в Тактическом режиме может привести к проблемам и ошибкам (ванильный баг). Рекомендуется сохраняться только в планетарном режиме (используйте несколько сохранений, на всякий пожарный). И, знаете что... терять солдат в TFTV весело :)","Guardar y cargar en misiones tácticas puede resultar en comportamientos extraños y errores (heredado de Vanilla). Se recomienda guardar partida solo en la Geosfera (y usar varios guardados, para evitar “corruptelas”). Y, debes aprender a aceptar las pérdidas, te ayudará en la vida real <3",
KEY_OPTIONS_CHANGED_SETTING_WARNING0,Text,,Previous setting for,,Paramètre précédent pour,Vorherige Einstellung für,,Poprzednie ustawienie dla,Предыдущая настройка,Configuración previa para,
KEY_OPTIONS_CHANGED_SETTING_WARNING1,Text,,has already been implemented on starting or a loading a game! PLEASE QUIT TO DESKTOP BEFORE STARTING OR LOADING A GAME,,a déjà été appliqué au lancement ou au chargement d’une partie ! VEUILLEZ QUITTER LE JEU AVANT DE COMMENCER OU DE CHARGER UNE PARTIE.,wird bereits beim Starten oder Laden eines Spiels aktiviert! BITTE VOR DEM STARTEN ODER LADEN EINES SPIELES ZUM DESKTOP ZURÜCKKEHREN,,zostało już zastosowane przy rozpoczęciu lub wczytywaniu gry! PRZED ROZPOCZĘCIEM LUB WCZYTANIEM GRY WYJDŹ DO PULPITU,"уже реализована при старте новой или загрузке сохраненной игры! ПОЖАЛУЙСТА, ВЫХОДИТЕ НА РАБОЧИЙ СТОЛ ПЕРЕД СТАРТОМ ИЛИ ЗАГРУЗКОЙ ИГРЫ",¡Ya se ha implementado al iniciar o cargar la partida! POR FAVOR SAL AL ESCRITORIO ANTES DE INCIAR O CARGAR LA PARTIDA,
