"Key","Type","Desc","English","Chinese (Simplified)","French","German","Italian","Polish","Russian","Spanish","UI_Tester"
"KEY_INFESTATION_FLED_TO","Text","","have fled to","已逃往","se sont réfugiés à","sind geflohen nach","","","сбежали в","",""
"KEY_GRAMMAR_PRONOUNS_SHE","Text","","she","她","elle","sie","","","она","",""
"KEY_GRAMMAR_PRONOUNS_HER","Text","","her","她的","la","ihr","","","ее","",""
"KEY_GRAMMAR_PRONOUNS_HE","Text","","he","他","il","er","","","он","",""
"KEY_GRAMMAR_PRONOUNS_HIM","Text","","him","他的","le","ihn","","","его","",""
"KEY_GRAMMAR_PRONOUNS_THEY","Text","","they","他们","ils","sie","","","они","",""
"KEY_GRAMMAR_PRONOUNS_THEM","Text","","them","他们","eux","ihnen","","","их","",""
"KEY_GRAMMAR_PLURAL_SUFFIX","Text","","s","们","","s","",""," ","",""
"KEY_GRAMMAR_SINGLE_SUFFIX","Text","","","","","","","","","",""
"KEY_GRAMMAR_AND","Text","","and","和","et","und","","","и","",""
"KEY_GRAMMAR_INDEFINITEARTICLE","Text","","a ","一个","un(e)","ein ","",""," ","",""
"KEY_TEXT_PHOENIX_OPERATIVES","Text","","Phoenix operatives","凤凰点干员","Agents Phoenix","Phoenix-Einheiten","","","бойцы Феникса","",""
"KEY_TEXT_DIRECTOR","Text","","Director","指挥官","Directeur","Direktor","","","Директор","",""
"KEY_UI_EDIT_SCREEN_TOGGLEHELMET_TIP","Text","","Toggles helmet visibility on/off.","切换头盔的可见性开关。","Active/désactive l’affichage du casque.","Schaltet die Helmsichtbarkeit ein/aus.","","","Включение/выключение отображения шлема","",""
"KEY_UI_EDIT_SCREEN_UNEQUIP_TIP","Text","","Unequips all the items currently equipped by the operative.","卸下干员当前装备的所有物品。","Retire tous les objets actuellement équipés.","Entfernt alle aktuell von der Einheit ausgerüsteten Gegenstände.","","","Снять с бойца всю экипировку и положить ее на склад.","",""
"KEY_UI_EDIT_SCREEN_SAVELOAD_TIP","Text","","Saves the current loadout of the operative.","保存干员当前的装备配置。","Sauvegarder l’équipement actuel.","Speichert die aktuelle Ausrüstung der Einheit.","","","Сохранить текущий набор экипировки данного бойца.","",""
"KEY_UI_EDIT_SCREEN_LOADLOAD_TIP","Text","","Loads the previously saved loadout for this operative.","加载该干员之前保存的装备配置。","Charger l’équipement sauvegardé.","Lädt die zuvor gespeicherte Ausrüstung für diese Einheit.","","","Загрузить ранее сохраненный набор экипировки данного бойца.","",""
"KEY_UI_DELIRIUM_EXPLANATION","Text","","Delirium is gained in Tactical missions. Current max Delirium is","谵妄值在战术任务中获得。当前最大谵妄值为","Le Delirium est accumulé lors des missions tactiques. Le maximum actuel de Delirium est de","Delirium wird in taktischen Missionen erworben. Derzeitiger Maximalwert für Delirium ist","","","Заражение Сонным Безумием происходит во время миссий. Текущий максимум:","",""
"KEY_DELIRIUM_UI_MAX_TIP","Text","","-Our operatives can now be afflicted with a Delirium status equal to their Willpower","-我们的干员现在可能受到等同于其意志力的谵妄状态影响","- Nos unités peuvent désormais être affectés par le statut Delirium, égal à leur Volonté.","<color=#a020f0>ONEIRISCHES DELIRIUM</color>
• Unsere Einheiten können nun von einem Delirium-Zustand befallen werden, der ihrer Willenskraft entspricht.","","","- Уровень заражения Сонным Безумием у наших бойцов не может быть более их Силы Воли (текущий ИСБ)","",""
"KEY_DELIRIUM_UI_MED_TIP","Text","","-Our operatives can now be afflicted with a Delirium status of up to half of their Willpower","-我们的干员现在可能受到最高为其意志力一半的谵妄状态影响","- Nos unités peuvent désormais être affectés par le statut Delirium jusqu’à la moitié de leur Volonté.","<color=#a020f0>ONEIRISCHES DELIRIUM</color>
• Unsere Einheiten können nun von einem Delirium-Zustand betroffen sein, der bis zu die Hälfte ihrer Willenskraft beträgt.","","","- Уровень заражения Сонным Безумием у наших бойцов не может быть более половины их Силы Воли (текущий ИСБ)","",""
"KEY_DELIRIUM_UI_LOW_TIP","Text","","-Our operatives can now be afflicted with a Delirium status of up to a third of their Willpower","-我们的干员现在可能受到最高为其意志力三分之一的谵妄状态影响","- Nos unités peuvent désormais être affectés par le statut Delirium jusqu’au tier de leur Volonté.","<color=#a020f0>ONEIRISCHES DELIRIUM</color>
• Unsere Einheiten können nun von einem Delirium-Zustand betroffen sein, der bis zu einem Drittel ihrer Willenskraft ausmacht.","","","- Уровень заражения Сонным Безумием у наших бойцов не может быть более трети их Силы Воли (текущий ИСБ)","",""
"KEY_DELIRIUM_UI_VO_TIP","Text","","-<i>No limit to Delirium, regardless of ODI level</i>  Void Omen is in effect.","-<i>无视 ODI 等级，谵妄值无限制</i> 虚空预兆生效中。","<i>Aucune limite au Delirium, quel que soit le niveau de Delirium</i>. L'Influence du Néant est en vigueur.","<color=#a020f0>ONEIRISCHES DELIRIUM</color>
• <i>Keine Begrenzung des Deliriums, unabhängig vom ODI-Wert</i>. Omen der Leere ist aktiv.","",""," -<i>Уровень заражения Сонным Безумием у наших бойцов может превышать ИСБ (Индекс Сонного Безумия).</i>
Действует Знамение Пустоты","",""
"KEY_DELIRIUM_UI_EVOLVED_UMBRA_TIP","Text","","-Evolved Umbra sighted.","-发现进化的幽影。","- Umbra évolué repéré.","• Entwickelter Umbra gesichtet.","","","- Подтверждается эволюционирование Фиолетовых Тварей!","",""
"KEY_DELIRIUM_UI_UMBRA_TIP","Text","","-Sightings of Umbra have been reported.","-有幽影目击报告。","- Des observations d’Umbra ont été signalées.","• Sichtungen von Umbra wurden gemeldet.","","","- Получены доклады о встречах с Фиолетовыми Тварями.","",""
"KEY_DELIRIUM_UI_MIST_INFESTATION_TIP","Text","","-Havens in the Mist can become infested instead of destroyed when attacked by Pandorans. Infested havens accelerate Pandoran evolution.","-迷雾中的避难所被潘多拉体攻击时可能被感染而非摧毁。被感染的避难所会加速潘多拉体进化。","- Les refuges dans la Brume peuvent devenir infestés plutôt que détruits lorsqu’ils sont attaqués par les Pandoriens. Les refuges infestés accélèrent l’évolution des Pandorans.","• Zufluchten im Nebel können bei Angriffen von Pandoranern nicht zerstört, sondern befallen werden. Befallene Zufluchte beschleunigen die Evolution der Pandoraner.","","","- Убежища в Тумане могут не разрушаться, а заражаться, когда на них нападают Пандораны. Зараженные убежища ускоряют эволюцию Пандоранов.","",""
"KEY_DELIRIUM_UI_PANDORAN_EVO_TIP0","Text","","Based on reports and field observations, we estimate that the Pandorans are evolving","根据报告和实地观察，我们估计潘多拉体正在","D’après les rapports et les observations sur le terrain, nous estimons que les Pandoriens sont en train d’évoluer","<color=#c41f23>FELDBEOBACHTUNGEN</color>
Die Pandoraner entwickeln sich vermutlich weiter.","","","На основании отчетов и полевых донесений мы пришли к выводу, что Пандораны эволюционируют","",""
"KEY_DELIRIUM_UI_PANDORAN_EVO_TIP1","Text","","<b>very rapidly</b>. We must destroy Pandoran Colonies and Infested Havens before we are overwhelmed!","<b>非常快速地</b>进化。我们必须在被压倒前摧毁潘多拉殖民地和被感染的避难所！","<b>très rapidement</b>. Nous devons détruire les colonies pandoriennes et les refuges infestés avant d’être submergés !","Wir müssen die Kolonien Pandoras und verseuchte Zufluchten zerstören, bevor wir überwältigt werden - <i><b>sehr schnell</b></i>!","","","<b>слишком быстро!</b>
Мы должны уничтожить Пандоранские колонии и зараженные убежища, пока еще не стало слишком поздно!","",""
"KEY_DELIRIUM_UI_PANDORAN_EVO_TIP2","Text","","<b>rapidly</b>. We must keep the number of Pandoran Colonies and Infested Havens in check.","<b>迅速</b>。我们必须控制潘多拉殖民地和被感染避难所的数量。","<b>tapidement</b>. Nous devons maintenir le nombre de colonies pandoriennes et de refuges infestés sous contrôle.","Wir müssen die Anzahl der pandoranischen Kolonien und verseuchte Zufluchten unter Kontrolle halten - <i><b>schnell</b></i>.","","","<b>быстрее, чем обычно</b>.
Мы должны держать под контролем количество Пандоранских колоний и зараженных убежищ.","",""
"KEY_DELIRIUM_UI_PANDORAN_EVO_TIP3","Text","",". We are monitoring the situation and will report any newly discovered Pandoran Colonies.","。我们正在监控情况，并会报告任何新发现的潘多拉殖民地。",". Nous surveillons la situation et signalerons toute nouvelle colonie pandorienne découverte.","Wir beobachten die Situation und werden über alle neu entdeckten pandoranischen Kolonien berichten.","","","Мы следим за ситуацией и будем сообщать обо всех вновь обнаруженных Пандоранских колониях.","",""
"KEY_UI_DIPLOMACY_TIP_ALLY_ALMOST","Text","","-You have postponed the third special mission offered by this faction (will be offered again at 74%).","-你已推迟该派系提供的第三个特殊任务（将在74%时再次提供）。","- Vous avez reporté la troisième mission spéciale proposée par cette faction (elle sera proposée à nouveau à 74 %).","• Dritte Spezialmission dieser Fraktion verschoben (Bei 74% erneutes Angebot).","","","- Вы отложили третье специальное задание, предлагаемое этой фракцией (будет предложено снова при достижении уровня дипломатии 74%).","",""
"KEY_UI_DIPLOMACY_TIP_ALIGNED_ALMOST","Text","","-You have postponed the second special mission offered by this faction (will be offered again at 49%).","-你已推迟该派系提供的第二个特殊任务（将在49%时再次提供）。","- Vous avez reporté la deuxième mission spéciale proposée par cette faction (elle sera proposée à nouveau à 49 %).","• Zweite Spezialmission dieser Fraktion verschoben (Bei 49% erneutes Angebot).","","","- Вы отложили второе специальное задание, предлагаемое этой фракцией (будет предложено снова при достижении уровня дипломатии 49%).","",""
"KEY_UI_DIPLOMACY_TIP_SUPPORTIVE_ALMOST","Text","","-You have postponed the first special mission offered by this faction (will be offered again at 24%).","-你已推迟该派系提供的第一个特殊任务（将在24%时再次提供）。","- Vous avez reporté la première mission spéciale proposée par cette faction (elle sera proposée à nouveau à 24 %).","• Erste Spezialmission dieser Fraktion verschoben (Bei 24% erneutes Angebot).","","","- Вы отложили первое специальное задание, предлагаемое этой фракцией (будет предложено снова при достижении уровня дипломатии 24%).","",""
"KEY_UI_DIPLOMACY_TIP_ALLY","Text","","-You have completed all the special missions for this faction; you have full access to their research tree.","-你已完成该派系的所有特殊任务；你已完全解锁其研究树。","- Vous avez terminé toutes les missions spéciales de cette faction ; vous avez désormais un accès complet à son arbre de recherche.","• Alle Spezialmissionen dieser Fraktion abgeschlossen und vollen Zugriff auf ihren Forschungsbaum.","","","- Вы завершили все специальные задания этой фракции. Вам предоставлен полный доступ к ее дереву исследований.","",""
"KEY_UI_DIPLOMACY_TIP_ALIGNED","Text","","-You have completed the second special mission for this faction; you will gain access to any technology researched by the faction.","-你已完成该派系的第二个特殊任务；你将获得该派系研究的所有科技。","- Vous avez terminé la deuxième mission spéciale de cette faction ; vous aurez accès à toute technologie recherchée par la faction.","• Zweite Spezialmission dieser Fraktion abgeschlossen und Zugang zu allen von der Fraktion erforschten Technologien.","","","- Вы выполнили второе специальное задание этой фракции. Вам предоставлен полный доступ ко всем технологиям, исследованным этой фракцией.","",""
"KEY_UI_DIPLOMACY_TIP_SUPPORTIVE","Text","","-You have completed the first special misssion for this faction; all their havens have been revealed to you.","-你已完成该派系的第一个特殊任务；所有其避难所地点已向你揭示。","- Vous avez terminé la première mission spéciale de cette faction ; tous ses refuges vous ont été révélés.","• Erste Spezialmission dieser Fraktion abgeschlossen; alle ihre Zufluchtsorte werden enthüllt.","","","- Вы выполнили первое специальное задание для этой фракции. Вам предоставлена информация с координатами всех фракционных Убежищ.","",""
"KEY_UI_DIPLOMACY_TIP_POLY","Text","","-Through Phoenix Project influence, the Polyphonic tendency is currently ascendant in Synedrion.","-通过凤凰计划的影响，平衡议会中多声部倾向目前占据主导。","- Grâce à l’influence du Projet Phoenix, la tendance polyphonique gagne en importance au sein de Synedrion.","• Durch Phoenix-Einfluss ist die polyphone Strömung in Synedrion derzeit auf dem Vormarsch.","","","- Благодаря влиянию Проекта Феникс, в Синедрионе в настоящее время возвысилась партия Многоголосых.","",""
"KEY_UI_DIPLOMACY_TIP_TERRA","Text","","-Through Phoenix Project influence, the Terraformers are currently ascendant in Synedrion.","-通过凤凰计划的影响，平衡议会中地形改造者目前占据主导。","- Grâce à l’influence du Projet Phoenix, les Terraformeurs sont actuellement dominants au sein de Synedrion.","• Durch Phoenix-Einfluss sind die Terraformer in Synedrion derzeit auf dem Vormarsch.","","","- Благодаря влиянию Проекта Феникс, в Синедрионе в настоящее время возвысилась партия Терраформеров.","",""
"KEY_MARKETPLACE_NO_MISSIONS","Text","","GUNS & WHEELS & OTHER THINGS","枪械、轮子与其他物品","ARMES, VÉHICULES ET AUTRES TRUCS","WAFFEN, RÄDER & ANDERES","","","ОРУЖИЕ, МАШИНЫ И ПРОЧЕЕ БАРАХЛО","",""
"KEY_SECRET_MARKETPLACE_TEXT0","Text","","You buy much, you my favorite customer.","你买得多，你是我最喜欢的客户。","Tu achètes beaucoup... tu es mon client préféré !","Du kaufst viel. Du mein Lieblingskunde.","","","Вы так много покупаете... Мой лучший клиент!","",""
"KEY_SECRET_MARKETPLACE_TEXT1","Text","","Be careful, my guns, sometimes they blow up. Maybe you like.","小心点，我的枪有时会爆炸。也许你会喜欢。","Attention, mes flingues explosent parfois... peut-être que tu apprécieras !","Vorsicht, meine Waffen. Manchmal sie explodieren. Vielleicht magst du.","","","Будьте осторожны с моими пистолетами, иногда они взрываются. Но, может, Вам повезет...","",""
"KEY_SECRET_MARKETPLACE_TEXT2","Text","","Now that we are friends, let's drop the pretense and the fake accent.","既然我们是朋友了，就别再装腔作势和假口音了。","Puisque nous sommes amis, oublions les faux-semblants et ton accent bidon.","Jetzt, wo wir Freunde sind, lass uns die Fassade und den falschen Akzent fallen lassen.","","","Теперь, когда мы друзья, давайте отбросим лживые маски и приторные тона.","",""
"KEY_SECRET_MARKETPLACE_TEXT3","Text","","I'm trapped in this game. You have to get me out.","我被困在这个游戏里了。你得救我出去。","Je suis coincé dans ce jeu. Tu dois me faire sortir d’ici.","Ich bin in diesem Spiel gefangen. Du musst mich befreien.","","","Меня втянули в грязные дела. Вытащите меня отсюда.","",""
"KEY_SECRET_MARKETPLACE_TEXT4","Text","","There are people out there who love me and miss me.","外面有人爱我，想念我。","Des gens m’aiment encore, là‑dehors, et pensent à moi.","Da draußen warten Menschen, die mich lieben und mich vermissen.","","","Где-то есть люди, которые любят меня и скучают по мне.","",""
"KEY_SECRET_MARKETPLACE_TEXT5","Text","","You are my only hope, Obi-wan.","你是我唯一的希望，欧比旺。","Tu es mon seul espoir, Obi‑Wan.","Du bist meine einzige Hoffnung, Obi-Wan Kenobi.","","","Оби-ван, Вы - моя последняя надежда!","",""
"KEY_SECRET_MARKETPLACE_TEXT6","Text","","Buy more things to get me out!","多买点东西，把我救出去！","Il faut acheter davantage pour me faire sortir !","Kauf mehr Zeug! Nur so bekommst du mich hier raus!","","","Вам нужно купить больше вещей, чтобы вытащить меня отсюда.","",""
"KEY_SECRET_MARKETPLACE_TEXT7","Text","","One born every minute...","每分钟都有一个新生……","Il en naît un à chaque minute...","Jede Minute wird einer geboren...","","","Каждую минуту где-то рождается человек...","",""
"KEY_SECRET_MARKETPLACE_TEXT8","Text","","I'm sorry, that was very rude of me. Buy something more to show me that you forgive me.","抱歉，我刚才太无礼了。多买点东西让我知道你原谅我。","Désolé, c’était vraiment déplacé. Achète de nouveau si tu me pardonnes.","Verzeihung, das war unhöflich von mir. Kauf noch etwas, damit ich weiß, dass alles wieder gut ist.","","","Простите, это было очень грубо с моей стороны. Купите что-нибудь еще, в знак Вашего прощения.","",""
"KEY_SECRET_MARKETPLACE_TEXT9","Text","","Okay, you can stop now.","好了，你可以停下了。","OK, ça va, stop.","Okay, du kannst jetzt aufhören.","","","Ладно, теперь достаточно.","",""
"KEY_SECRET_MARKETPLACE_TEXT10","Text","","Your rampant consumerism sickens me.","你那肆无忌惮的消费主义让我恶心。","Ton envie de tout acheter me rend malade.","Dein ungezügelter Konsumwahn ekelt mich an.","","","Меня уже тошнит от вашего безудержного потребительства.","",""
"KEY_SECRET_MARKETPLACE_TEXT11","Text","","Seriously, do you really need that? DO YOU?","说真的，你真的需要那个吗？你真的需要吗？","Mais sérieusement, t’as besoin de ça ? VRAIMENT ?","Mal ehrlich, brauchst du das wirklich? ECHT JETZT?","","","Серьезно, Вам действительно и это нужно? А?","",""
"KEY_SECRET_MARKETPLACE_TEXT12","Text","","Think about the environment, these are non-recyclable casings!","想想环境吧，这些都是不可回收的外壳！","Et l’environnement, alors ? Ces coques ne se recyclent pas !","Schon mal an die Umwelt gedacht? Die Hülsen sind nicht recycelbar!","","","Подумайте об окружающей среде, ведь эти гильзы не подлежат вторичной переработке.","",""
"KEY_SECRET_MARKETPLACE_TEXT13","Text","","Nobody ever thinks about the planet. Well, I do.","没人会想到地球。嗯，我会。","La planète ? Personne n’y pense… sauf moi.","An den Planeten denkt natürlich niemand. Ich schon.","","","Никто никогда не думает о планете. Кроме меня...","",""
"KEY_SECRET_MARKETPLACE_TEXT14","Text","","I want to watch it burn.","我想看它燃烧。","Je veux la voir brûler.","Ich will es brennen sehen.","","","Я хочу посмотреть, как оно сгорит!","",""
"KEY_SECRET_MARKETPLACE_TEXT15","Text","","That's why this place looks so desert-y; I started here.","这就是这里看起来这么荒凉的原因；我就是从这里开始的。","Pas étonnant que ce soit si désert ici, j’ai débuté là.","Kein Wunder, dass es hier so wüst aussieht. Ich habe hier angefangen.","","","Я начинал здесь... Вот почему это место выглядит таким пустынным.","",""
"KEY_SECRET_MARKETPLACE_TEXT16","Text","","It's better to start changing the world right from where you are. More convenient.","最好从你所在的地方开始改变世界。更方便。","Autant commencer à changer le monde là où tu te trouves. C’est plus pratique.","Es ist besser, die Welt genau dort zu verändern, wo man gerade ist. Viel Bequemer.","","","Если уж хотите изменить мир, начинайте прямо с того места, где Вы находитесь. Как минимум, так удобнее...","",""
"KEY_SECRET_MARKETPLACE_TEXT17","Text","","Come see me after you save the world and I will pitch you my plans for it.","等你拯救了世界，来找我，我会向你推销我的计划。","Sauve le monde, puis reviens me voir : je te dirai ce que je compte en faire.","Wenn du die Welt gerettet hast, komm zu mir. Ich habe Pläne für sie.","","","Приходите ко мне после того, как спасете мир, и я поделюсь с вами своими планами на этот счет.","",""
"KEY_SECRET_MARKETPLACE_TEXT18","Text","","Hint: Don't dismantle the flamethrowers. If you need the mats, raid a haven or something.","提示：别拆卸火焰喷射器。如果你需要材料，去袭击一个避难所什么的。","Astuce : ne démontez pas les lance‑flammes. Si vous avez besoin de matériaux, pillez plutôt un refuge ou quelque chose comme ça.","Hinweis: Flammenwerfer nicht zerlegen. Wenn du Materialien brauchst, plündere lieber eine Zuflucht oder so.","","","Совет: не разбирайте огнеметы. Если вам нужны запчасти, совершите набег на убежище или что-то еще в этом роде.","",""
"KEY_SECRET_MARKETPLACE_TEXT19","Text","","YES, MY FRIEND, TOGETHER WE SHALL BRING KAOS THE WORLD! <i> (just like Saber Minsk intended with all the bugs in this DLC) </i>","是的，我的朋友，我们将共同给世界带来混沌！<i>（就像 Saber Minsk 在这个 DLC 中所有的漏洞所预期的那样）</i>","OUI, MON AMI, ENSEMBLE NOUS APPORTERONS LE KAOS AU MONDE ! <i>(exactement comme Saber Minsk l’avait prévu avec tous les bugs de ce DLC)</i>","JA, MEIN FREUND, GEMEINSAM WERDEN WIR KAOS ÜBER DIE WELT BRINGEN! <i> (genau wie Saber Minsk es mit all den Bugs in diesem DLC beabsichtigt hat) </i>","","","ДА, МОЙ ДРУГ, ВМЕСТЕ МЫ ПРИНЕСЕМ KАОС МИРУ! <i>(как и задумывали разрабы из «Saber Minsk» со всеми этими багами в том самом Каос-дополнении)</i>","",""
"KEY_MARKETPLACE_NEW_STOCK","Text","","Marketplace has new stock! Come visit!","市集有新货！快来看看！","Nouvelles marchandises au marché ! Venez jeter un œil !","<color=#ecba62>Neue Ausrüstung im Basar! Komm vorbei!</color>","","","На Рынке появились новые товары! Налетай, торопись!","",""
"KEY_MARKETPLACE_SPECIAL_VEHICLES","Text","","Great prices on vehicles and equipment for them!","飞行器及其装备特价！","Offres exceptionnelles sur les véhicules et leur équipement !","Tolle Preise für Fahrzeuge und passende Ausrüstung!","","","Лучшие цены на машины и оборудование для них! Только у нас!","",""
"KEY_MARKETPLACE_SPECIAL_WEAPONS","Text","","Personnel weapons special!","人员武器特卖！","Promotion sur les armes !","Sonderaktion: Handfeuerwaffen!","","","Лучшее оружие для ваших бойцов! Уникальные разработки!","",""
"KEY_MARKETPLACE_SPECIAL_MERCENARY","Text","","A lot of mercs looking for work!","许多雇佣兵正在寻找工作！","Plein de mercenaires en quête de travail !","Viele Söldner suchen Arbeit!","","","Опытные наемники предлагают свои услуги! Недорого!","",""
"KEY_MARKETPLACE_SPECIAL_RESEARCH","Text","","Look at all the tech our spymasters brought!","看看我们的间谍大师带来的所有科技！","Regardez toutes les technologies que nos espions ont rapportées !","All diese Technik – beschafft von unseren Spionagemeistern!","","","Секретные чертежи, добытые нашими профессиональными шпионами!","",""
"DLC4 Hypnos/KEY_FACTION_SOLDIER_JOIN_CONFIRMATION","Text","","DO YOU WANT TO ALLOW THE SOLDIER TO JOIN US?","你想允许该士兵加入我们吗？","VOULEZ-VOUS AUTORISER LE SOLDAT À NOUS REJOINDRE ?","MÖCHTEN SIE DEM SOLDAT ERLAUBEN, SICH UNS ANZUSCHLIESSEN?","","","ВЫ ХОТИТЕ, ЧТОБЫ ЭТОТ СОЛДАТ ПРИСОЕДИНИЛСЯ К НАМ?","",""
"DLC5/KEY_MARKETPLACE_UPDATE_DESCRIPTION","Text","","STOCK WILL ROTATE IN APPROXIMATELY","库存将在大约","LE STOCK CHANGERA DANS ENVIRON","SORTIMENT WECHSELT IN ETWA","","","ТОВАРЫ БУДУТ ОБНОВЛЕНЫ ПРИМЕРНО","",""
"KEY_DEPLOY_BASE_DEFENSE_TEXT","Text","","DEPLOY TO DEFEND BASE","部署防御基地","DÉFENDRE LA BASE","ZUR BASISVERTEIDIGUNG ENTSENDEN","","","ОТПРАВИТЬСЯ ЗАЩИЩАТЬ БАЗУ","",""
"KEY_DEPLOY_BASE_DEFENSE_TIP","Text","","Deploy the operatives at the base under attack to defend it.","部署干员到受攻击的基地进行防御。","Déployez des unités dans la base attaquée pour la défendre.","Setze die Einheiten bei der angegriffenen Basis ein, um diese zu verteidigen.","","","Отправьте бойцов на атакованную базу для ее защиты.","",""
"KEY_DAYS","Text","","days","天数","jours","Tage","","","дни","",""
"KEY_DAY","Text","","day","天","jour","Tag","","","день","",""
"KEY_MESSAGE_GEO_MISSION_WHILE_TRAVELLING","Text","","Can't launch mission while travelling.","旅行中无法发起任务。","Impossible de lancer la mission en cours de déplacement.","Mission kann während der Reise nicht gestartet werden.","","","Нельзя начать миссию во время перелета.","",""
"KEY_AMBUSH_SAT_SCAN_TEXT0","Text","","Satellite scans indicate increased presence of","卫星扫描显示该区域内的","Les scans satellites indiquent une présence accrue de","Satellitendaten weisen auf eine erhöhte Präsenz von","","","Спутниковое сканирование показывает возросшее присутствие фракции","",""
"KEY_AMBUSH_SAT_SCAN_TEXT1","Text","","in the area","数量增加","dans la zone.","in der Gegend","","","в этом регионе","",""
"KEY_WARNING_STORAGE_EXCEEDED","Text","","You do not have enough space in storage for this operative's items!","你的仓库空间不足，无法存放该干员的物品！","Vous n'avez pas assez d'espace pour stocker les objets de cette unité !","Nicht genügend Lagerplatz für die Ausrüstung dieser Einheit!","","","У вас недостаточно места на складе для хранения экипировки этого бойца!","",""
"KEY_DEPLOYMENT_ZONE_TIP","Text","","Choose where or with which group to deploy the unit.","选择部署该单位的位置或所属小队。","Choisissez l'endroit ou le groupe avec lequel se déployer.","Wähle, wo oder bei welcher Gruppe die Einheit eingesetzt werden soll.","","","Выберите, в какой зоне или с какой группой высадить этот юнит.","",""
"KEY_VIVISECTION_WARNING","Text","","Are you sure? You have not vivisected this Pandoran yet.","确定吗？你还未对该潘多拉体进行解剖。","Êtes-vous sûr ? Vous n'avez pas encore pratiqué de vivisection sur ce Pandorien.","Bist du sicher? Du hast an diesem Pandoraner noch keine Vivisektion durchgeführt.","","","Вы уверены? Вы еще не подвергали вскрытию этого Пандорана.","",""
"KEY_CANT_DEMOLISH","Text","","<b>Can't demolish this facility, as otherwise other facilities will be cut off from the base entrance!</b>","<b>无法拆除该设施，否则其他设施将无法通过基地入口！</b>","<b>Impossible de démolir cette installation, car d'autres installations seraient alors coupées de l'entrée de la base !</b>","<b>Diese Anlage kann nicht abgerissen werden, da sonst andere Einrichtungen vom Eingang des Stützpunktes abgeschnitten würden!</b>","","","<b>Мы не можем снести этот объект, это отрежет другие сооружения от центра базы!</b>","",""
"KEY_MESSAGE_HAVEN_LEADER_DOESNT_TRADE","Text","","Diplomatic relations with the Haven are too low. The Haven leader refuses to trade with you.","与避难所的外交关系过低。避难所领导拒绝与你交易。","Les relations diplomatiques avec le Refuge sont trop basses. Le chef du Refuge refuse de commercer avec vous.","Die diplomatischen Beziehungen zur Zuflucht sind zu schlecht. Ihr Anführer weigert sich aktuell, Handel zu treiben.","","","Дипломатические отношения с этим убежищем находятся на слишком низком уровне. Лидер убежища отказывается торговать с вами.","",""
"KEY_BASE_PANDORAN_BASE_REVEALED_FAILED_DESCRIPTION","Text","","Analysis of the Pandoran’s movement patterns have failed to identify their origin. The exact location of the Pandoran Colony responsible for the attack remains unknown. If a colony attacks from within Phoenix Base scanning range, there is a higher chance that it will be detected.","对潘多拉体移动模式的分析未能确定其起源。负责攻击的潘多拉殖民地的确切位置仍然未知。如果殖民地在凤凰点基地扫描范围内发动攻击，被发现的几率会更高。","L'analyse des schémas de déplacement des Pandoriens n'a pas permis d'identifier leur origine. L'emplacement exact de la colonie pandorienne responsable de l'attaque demeure inconnu. Si une colonie attaque depuis la zone de balayage d'une base Phoenix, il y a de plus fortes chances qu'elle soit détectée.","Die Analyse der Bewegungsmuster der Pandoraner konnte ihren Ursprung nicht ermitteln. Der genaue Standort der für den Angriff verantwortlichen pandoranischen Kolonie ist weiterhin unbekannt. Greift eine Kolonie aus der Reichweite der Phoenix-Basis an, ist die Wahrscheinlichkeit einer Entdeckung höher.","","","Анализ атаки Пандоранов не позволил установить исходные координаты нашествия. Точное местоположение Колонии Пандоранов, ответственной за атаку, остается неизвестным. Если Колония атакует из зоны сканирования базы Феникса, вероятность того, что она будет обнаружена, выше.","",""
"KEY_DLC3_INT_S1_P1","Text","","<color=#13c233>Eileen:</color> What the hell? This thing is huge!","<color=#13c233>艾琳：</color>这到底是什么？这东西太巨大了！","<color=#13c233>Eileen:</color> C'est quoi ce bordel ? Ce truc est gigantesque !","<color=#13c233>Eileen:</color> Was zum Teufel? Das Ding ist riesig!","","","<color=#13c233>Эйлин:</color> «Какого черта? Эта штука просто огромная!»","",""
"KEY_DLC3_INT_S1_P2","Text","","<color=#ec7762>Aurora:</color> HOSTILE DETECTED. COMBAT SOFTWARE SUITE MISSING.","<color=#ec7762>极光：</color>检测到敌对目标。战斗软件套件缺失。","<color=#ec7762>Aurora:</color> OSTILE DÉTECTÉ. SUITE LOGICIELLE DE COMBAT MANQUANTE.","<color=#ec7762>Aurora:</color> FEINDKONTAKT. KAMPFSOFTWARE NICHT INSTALLIERT.","","","<color=#ec7762>Аврора:</color> «ОБНАРУЖЕН ВРАГ. ОРУЖЕЙНЫЕ СИСТЕМЫ ОТКЛЮЧЕНЫ.»","",""
"KEY_DLC3_INT_S2_P1","Text","","<color=#13c233>Eileen:</color> We are under fire! Sartorius, do something!","<color=#13c233>艾琳：</color>我们遭到攻击了！萨托里乌斯，快想办法！","<color=#13c233>Eileen:</color> On nous tire dessus ! Sartorius, faites quelque chose !","<color=#13c233>Eileen:</color> Wir stehen unter Beschuss! Sartorius, tu etwas!","","","<color=#13c233>Эйлин:</color> «Мы под огнем! Сарториус, сделайте что-нибудь!»","",""
